chr,start,end
chr14,106342306,106706125
chr15,22159030,22210804
chr15,27919486,27932908
chr15,56787665,56801701
chr15,71027768,71039079
chr15,76869930,76895763
chr16,17837152,17856020
chr16,33338113,33621337
chr16,63901391,64331503
chr16,70893749,70930637
chr16,76865123,76899703
chr16,86555874,86569399
chr17,34465090,34629684
chr17,44219556,44276548
chr18,13295726,13314040
chr18,70695826,70717327
chr19,15728104,15753423
chr19,52389593,52408630
chr20,1561569,1593837
chr21,17903974,17921423
chr21,20902138,20916657
chr21,23681914,23694082
chr21,25733143,25772204
chr21,25953421,25981255
chr21,29046144,29066725
chr21,30986230,30996362
chr22,23058930,23223233
chr22,24368345,24396802
chr22,26735526,26757126
chr22,49360425,49380316
chr22,49865199,49915084
chrX,47781211,47890814
chrX,76227771,76357623
chrX,88286642,88408734
chrX,88939628,89067333
chrX,91158913,91222067
chrX,91803135,92021247
chrX,92190867,92243399
chr1,62909,740857
chr1,1627907,1672591
chr1,16909598,17048467
chr1,54045181,54061978
chr1,72749849,72783936
chr1,72788714,72811136
chr1,112695675,112706106
chr1,149040067,149190306
chr1,152555177,152586582
chr1,152757691,152768688
chr1,177463215,180285630
chr1,196738612,196801643
chr2,34699316,34737045
chr2,52754457,52781530
chr2,57882583,57943499
chr2,89133113,89995025
chr2,90121404,90146895
chr2,189567945,189579317
chr3,4121224,4222568
chr3,46801806,46849577
chr3,114883560,115091960
chr3,125707076,125721739
chr3,126728813,126885105
chr3,162513138,162625983
chr3,164527691,164564528
chr4,64697458,64708246
chr4,70127633,70229422
chr5,725195,825641
chr5,17481600,17515789
chr5,180378877,180418091
chr6,29871637,29904865
chr6,32454512,32527272
chr6,77016889,77027769
chr6,78969054,79035173
chr6,103737965,103762049
chr7,10294102,10308735
chr7,143909434,144040905
chr8,2129548,2142267
chr8,7385256,7809894
chr8,7866151,8055248
chr8,12232270,12443043
chr9,44209784,44855725
chr10,47058781,47078696
chr10,56955924,56996718
chr10,65769867,65794120
chr10,67308580,67325453
chr10,124304754,124383614
chr10,135351175,135506692
chr11,18949061,18970736
chr11,25706955,25718969
chr12,132647371,132887378
chr13,38076256,38115110
chr13,57758615,57778368
chr14,106199365,106723342
chr15,56790828,56801701
chr16,33338113,33773053
chr16,63901391,64331503
chr17,34460376,34629684
chr17,44219556,44267863
chr18,39931540,39943193
chr20,1561642,1593837
chr22,22740308,22785308
chr22,23018551,23223233
chr22,24350518,24396802
chrX,47781211,47890814
chrX,88818985,89067333
chrX,92190299,92243399
chr1,61724,757457
chr1,1627907,1672591
chr1,16777680,17048467
chr1,72746522,72783936
chr1,72788714,72811904
chr1,112695675,112706128
chr1,144938880,145290292
chr1,149067138,149190306
chr1,152555177,152586528
chr1,152757691,152776743
chr1,177463215,180285630
chr1,196738612,196802060
chr1,204470193,204489769
chr1,207803022,207817025
chr1,208464142,208481698
chr1,230821485,230855071
chr2,34701383,34737045
chr2,52754457,52781530
chr2,57882583,57942021
chr2,89133113,90135873
chr2,90262396,91828661
chr2,189567945,189579317
chr3,4121224,4230503
chr3,26591277,26611857
chr3,46801806,46849577
chr3,114865076,115091960
chr3,125707076,125722320
chr3,126728813,126884593
chr3,129715826,129806040
chr3,162552057,162625983
chr3,164497951,164550535
chr4,12270,65966
chr4,21371992,21383728
chr4,64697458,64708246
chr4,70127633,70229422
chr4,77782349,77793376
chr4,172367776,172377921
chr5,717368,825641
chr5,17481600,17515789
chr5,150205489,150224083
chr5,179056476,179096468
chr5,180378877,180418091
chr6,29871637,29904865
chr6,32454512,32527272
chr6,77016889,77027769
chr6,78969054,79035173
chr6,103738073,103762049
chr7,109437081,109462223
chr7,143911613,144051219
chr7,154111916,154133627
chr8,594933,606452
chr8,2129548,2142267
chr8,7397874,7809894
chr8,7949221,8055248
chr8,12232270,12443043
chr8,24976191,24991115
chr9,44209784,47217164
chr9,69062419,70989959
chr9,128938766,128954557
chr10,56955924,56996718
chr10,67305074,67325453
chr10,95243809,95268629
chr10,127444763,127518538
chr10,135351175,135506692
chr11,18949061,18961166
chr11,25702322,25718969
chr12,11512481,11543374
chr12,127574049,127592940
chr12,132647371,132887378
chr13,25572907,25589205
chr13,38075893,38115110
chr13,57758259,57778368
chr14,24733172,24760764
chr14,106194466,106693466
chr14,107160326,107176213
chr15,22159030,22208586
chr15,56790896,56801701
chr15,76869930,76895763
chr15,90316250,90334240
chr16,33338113,33631818
chr16,63901391,64331503
chr17,34460376,34629684
chr17,44219556,44247164
chr18,39931540,39943193
chr19,35849482,35861836
chr19,54730203,54741307
chr20,1561569,1593837
chr22,23002700,23223233
chr22,24283005,24344410
chr22,24350518,24396802
chrX,47781211,47890814
chrX,88295779,88408223
chrX,88818514,89067333
chrX,89707253,89748800
chrX,92190299,92243399
chr1,62909,740857
chr1,1627907,1693318
chr1,16909598,17089337
chr1,18980400,18999691
chr1,34902576,34915123
chr1,41938429,41969327
chr1,48690230,48745061
chr1,54045181,54061978
chr1,64141709,64167494
chr1,67118611,67132015
chr1,67843073,67855297
chr1,72746522,72775122
chr1,72788714,72811136
chr1,91235444,91259116
chr1,102608347,102619809
chr1,105224512,105251538
chr1,112695675,112706206
chr1,120109114,120129553
chr1,149041795,149190306
chr1,152555177,152586528
chr1,152757691,152768688
chr1,167654208,167671442
chr1,168752299,168762357
chr1,169203555,169242389
chr1,190976384,191008424
chr1,196711068,196802060
chr1,198474843,198485180
chr1,199583483,199598783
chr1,203865459,203891595
chr1,207792885,207817025
chr1,209640792,209700168
chr1,211918247,211934369
chr1,226554609,226581074
chr1,236018042,236036767
chr1,239775818,239793263
chr1,240219225,240237046
chr2,30080629,30091906
chr2,34699316,34737045
chr2,52754457,52781283
chr2,77976687,77990458
chr2,89143757,89995025
chr2,90121340,90321385
chr3,3617017,3633342
chr3,4121224,4213964
chr3,26591277,26620919
chr3,46801806,46847604
chr3,89409759,89420476
chr3,125707076,125721739
chr3,126737269,126879285
chr3,129760623,129806912
chr3,162513138,162615903
chr3,164497951,164564528
chr4,21371992,21383728
chr4,27365128,27387573
chr4,38994096,39030459
chr4,64697458,64708246
chr4,70127633,70229422
chr4,75261408,75328806
chr4,94522092,94541586
chr4,94565940,94582922
chr4,160806512,160827512
chr4,164275856,164298239
chr4,164301976,164328368
chr4,170045333,170065351
chr4,177329405,177346464
chr5,725195,825641
chr5,17481600,17515789
chr5,61344838,61381507
chr5,92056363,92082555
chr5,107110294,107165264
chr5,109554428,109569570
chr5,150205489,150224083
chr5,180378877,180433264
chr6,29871637,29904865
chr6,32454512,32509271
chr6,55607391,55628283
chr6,77014510,77027769
chr6,78969054,79032580
chr6,103738177,103762049
chr7,4038918,4054771
chr7,8973958,8986822
chr7,10294102,10308735
chr7,45900246,45911588
chr7,49706592,49731735
chr7,49817958,49833580
chr7,55207448,55218903
chr7,68006219,68018930
chr7,74842440,75096375
chr7,97417596,97454314
chr7,109437658,109463237
chr7,133440667,133460296
chr7,133785166,133815433
chr7,143927796,144051219
chr7,154111916,154140841
chr7,154676792,154694734
chr7,157575991,157595237
chr7,158455002,158474403
chr8,2128062,2142267
chr8,2755071,2774638
chr8,4105584,4130363
chr8,5118516,5152760
chr8,6031823,6042111
chr8,7866151,8055248
chr8,11851157,12443043
chr8,24970502,24984333
chr8,56207255,56218497
chr8,66468429,66483799
chr8,83261317,83317534
chr8,97238770,97315645
chr8,136623381,136634612
chr8,137008764,137021658
chr8,139604674,139641419
chr9,10286987,10310942
chr9,11085100,11097217
chr9,68317831,69978010
chr9,89545961,89573083
chr9,128937483,128954557
chr9,140272992,140291031
chr10,22899351,22918151
chr10,56955924,56996718
chr10,65771003,65793994
chr10,67296328,67326172
chr10,73500350,73521578
chr10,115115137,115158306
chr10,121834566,121869074
chr10,135366103,135506692
chr11,18949061,18961085
chr11,25702322,25718969
chr11,70592234,70622331
chr11,91018737,91028838
chr11,111020343,111039561
chr12,8520545,8584660
chr12,10695381,10711848
chr12,26135272,26153881
chr12,34207010,34217670
chr12,34464458,34549106
chr12,47057635,47088132
chr12,49025473,49054491
chr12,49054800,49065987
chr12,61524956,61536108
chr12,114164587,114178439
chr12,116173803,116184185
chr12,117423265,117436107
chr12,119557350,119582332
chr12,123134275,123156676
chr12,126875542,126909112
chr12,128281686,128298173
chr12,130519665,130533754
chr12,132647371,132887378
chr13,22085996,22121291
chr13,25090537,25112376
chr13,25509385,25526357
chr13,38078341,38115110
chr13,50363305,50381102
chr13,57758615,57778368
chr13,65494196,65525205
chr13,94780142,94901086
chr13,101403620,101421030
chr13,112298968,112312278
chr14,22633669,22646684
chr14,106197116,106291201
chr14,106342306,106693466
chr15,22161334,22210804
chr15,27919486,27932908
chr15,32023615,32054272
chr15,56787665,56801701
chr16,54443224,54456082
chr16,63901391,64334663
chr16,76864889,76899703
chr17,5159972,5174779
chr17,34465090,34629684
chr17,44219556,44276548
chr18,27858212,27882003
chr18,69067695,69106937
chr18,70702659,70714318
chr18,75644996,75661742
chr19,53744561,53754736
chr19,54710674,54753503
chr19,56297254,56307847
chr20,1561656,1593837
chr20,21858540,21888630
chr21,17903974,17921423
chr21,43471776,43488016
chr22,23002700,23223233
chrX,47781211,47890814
chrX,88286642,88445331
chrX,88805597,89067333
chrX,91158913,91222067
chrX,92190867,92243399
chr1,61724,757457
chr1,1627907,1687675
chr1,7931589,7944264
chr1,12862230,12918079
chr1,16777680,17048467
chr1,17082580,17212702
chr1,18980400,19001748
chr1,22251608,22282619
chr1,26173553,26210164
chr1,37331909,37344716
chr1,45254532,45294559
chr1,46925595,46967890
chr1,48686993,48745061
chr1,51930964,51978045
chr1,53520156,53534357
chr1,54045181,54061978
chr1,54963959,55048190
chr1,63574196,63597260
chr1,64127190,64173484
chr1,64431016,64478605
chr1,65182827,65200779
chr1,67843073,67855297
chr1,72746522,72811136
chr1,79671046,79689449
chr1,81272039,81287147
chr1,81378770,81393190
chr1,82020215,82037512
chr1,91235444,91259116
chr1,91786580,91802743
chr1,102608347,102619809
chr1,110320105,110333210
chr1,110597152,110608862
chr1,111383901,111395110
chr1,112695675,112706206
chr1,117271792,117284265
chr1,120109114,120126440
chr1,144865628,144902223
chr1,149041711,149151508
chr1,152555177,152586528
chr1,152757691,152776743
chr1,155211656,155240091
chr1,159186549,159196765
chr1,164812155,164838752
chr1,175556226,175575592
chr1,190529491,190546399
chr1,190978611,191008381
chr1,191896754,191930279
chr1,196738612,196802060
chr1,199072711,199091349
chr1,202947088,202994102
chr1,204261061,204283820
chr1,204466849,204508195
chr1,209603253,209620195
chr1,209640792,209670324
chr1,210995721,211014703
chr1,211015539,211030492
chr1,211918247,211934369
chr1,212946837,212999807
chr1,224327899,224351023
chr1,226554609,226581074
chr1,236023958,236044766
chr1,236911752,236924892
chr1,240219225,240237046
chr1,240295365,240310698
chr1,240391729,240411556
chr1,243885849,243898099
chr1,243898851,243911612
chr2,4266989,4283979
chr2,34699316,34737045
chr2,39409855,39464058
chr2,52754457,52781283
chr2,71308787,71333111
chr2,89133113,90135873
chr2,98108993,98187290
chr2,126752688,126765728
chr2,143545299,143563255
chr2,180487785,180509454
chr2,181794258,181812594
chr2,189179248,189202876
chr2,189567945,189579317
chr3,3617017,3631128
chr3,4121224,4211184
chr3,6673898,6692581
chr3,11020034,11039702
chr3,26591277,26611857
chr3,28857128,28869923
chr3,46801806,46847604
chr3,65198956,65210440
chr3,68724681,68747401
chr3,69215570,69225588
chr3,69225646,69255666
chr3,83463684,83498730
chr3,89409759,89420476
chr3,98796342,98814248
chr3,107744289,107757167
chr3,125707076,125721850
chr3,126731991,126877407
chr3,129763687,129806912
chr3,139516442,139531262
chr3,144324073,144340050
chr3,162552057,162615903
chr3,164507971,164564528
chr3,191721895,191742079
chr3,193423645,193437652
chr4,21372272,21383728
chr4,27365128,27387573
chr4,27669382,27681804
chr4,34908411,34933207
chr4,37173945,37188257
chr4,38994096,39030459
chr4,64697458,64708246
chr4,70127633,70226887
chr4,77782349,77800625
chr4,94522092,94541586
chr4,97111259,97123607
chr4,150119281,150201931
chr4,160806512,160821385
chr4,164276530,164298239
chr4,164301976,164328368
chr4,170045333,170072123
chr4,177329405,177346464
chr4,186435846,186447570
chr5,725195,825641
chr5,2732283,2765682
chr5,4000469,4013641
chr5,13685358,13699114
chr5,61344838,61381507
chr5,92062933,92082555
chr5,106768277,106779702
chr5,107121960,107165264
chr5,119615736,119628606
chr5,134639916,134652570
chr5,180380192,180433264
chr6,7195010,7212744
chr6,26728629,26768557
chr6,29871637,29904865
chr6,32454512,32509271
chr6,53018275,53035520
chr6,53931056,53942914
chr6,62206257,62242127
chr6,67335751,67351010
chr6,77016889,77027769
chr6,78969054,79035173
chr6,92620669,92645170
chr6,103738177,103762049
chr6,150611475,150622511
chr6,159795071,159841802
chr6,166497620,166514150
chr7,4008169,4024917
chr7,5878501,5923738
chr7,8964938,8986822
chr7,10010908,10035781
chr7,10294102,10317686
chr7,11735355,11759165
chr7,24295878,24312217
chr7,45900246,45911588
chr7,47106816,47133809
chr7,49706592,49730488
chr7,49850338,49866518
chr7,64930417,65080276
chr7,67192540,67210526
chr7,68006219,68018930
chr7,74842440,75095755
chr7,104634377,104712935
chr7,109437081,109461648
chr7,126790331,126807539
chr7,131557369,131583390
chr7,133785166,133798097
chr7,140184955,140207217
chr7,141770498,141805530
chr7,143047124,143109139
chr7,143909434,144074929
chr7,153958358,153974199
chr7,154111916,154136555
chr7,154676792,154694734
chr7,157575991,157595237
chr7,158265191,158292161
chr7,158455002,158474403
chr8,1561757,1583640
chr8,2128062,2142267
chr8,3193661,3219402
chr8,4105584,4130363
chr8,5118516,5152760
chr8,5649181,5663557
chr8,7397874,7832042
chr8,7935844,8055248
chr8,11861798,12578078
chr8,14495236,14510062
chr8,14749735,14784116
chr8,20782567,20794561
chr8,24970502,24984333
chr8,51030338,51044524
chr8,56207255,56218669
chr8,66468429,66483799
chr8,72562784,72601266
chr8,83261317,83317534
chr8,93014835,93024932
chr8,97238770,97269060
chr8,111420236,111455605
chr8,123057327,123074787
chr8,129681742,129697564
chr8,135513417,135537906
chr8,136623381,136634612
chr8,139604674,139641419
chr9,192130,217099
chr9,11085100,11097217
chr9,23745591,23776624
chr9,44192209,44855725
chr9,68317831,69978010
chr9,90506806,90558314
chr9,128937483,128954297
chr9,138181481,138216400
chr9,140228144,140255821
chr9,140272992,140299015
chr10,22899351,22918916
chr10,56955924,56995810
chr10,62611192,62630112
chr10,67307912,67326054
chr10,73500156,73521578
chr10,95118432,95136246
chr10,121834566,121865969
chr10,126330478,126362648
chr10,130910500,130939105
chr10,133045647,133106033
chr10,135358665,135506692
chr11,18950245,18961085
chr11,25702322,25718969
chr11,46739135,46771040
chr11,67475602,67732314
chr11,80932731,80948706
chr11,81635696,81657819
chr11,88470164,88490894
chr11,92902255,92914900
chr11,111017035,111039561
chr12,150431,216039
chr12,8531277,8581129
chr12,9866350,9880255
chr12,34464458,34523671
chr12,49025473,49054491
chr12,49054800,49065987
chr12,61524956,61536108
chr12,70719448,70754071
chr12,74312886,74357131
chr12,84543863,84598626
chr12,91229929,91243910
chr12,98938701,98962348
chr12,117423265,117457364
chr12,125423144,125443020
chr12,126881319,126909333
chr12,127413552,127425364
chr12,128276040,128292499
chr12,128748245,128774340
chr12,129183220,129208187
chr12,129585114,129602230
chr12,129860353,129879279
chr12,130519665,130533754
chr12,130681301,130709377
chr12,132249010,132278530
chr12,132647371,132887378
chr13,22085996,22115922
chr13,22748557,22765219
chr13,25572907,25589205
chr13,29902632,29934923
chr13,31720377,31744448
chr13,38078341,38115110
chr13,42268859,42293966
chr13,44700184,44731082
chr13,47865476,47892683
chr13,54151604,54162683
chr13,58804800,58832386
chr13,65494196,65507078
chr13,83470910,83485338
chr13,83731962,83749947
chr13,93009397,93029016
chr13,101403620,101421030
chr13,110543256,110562885
chr13,112298968,112312278
chr13,112547398,112576691
chr13,112647700,112662655
chr14,20310924,20332354
chr14,22634696,22646684
chr14,28132561,28171961
chr14,28866823,28887475
chr14,36757052,36773929
chr14,36780744,36805621
chr14,38807938,38826243
chr14,41615109,41657337
chr14,42424595,42443045
chr14,42837498,42855705
chr14,54590810,54603977
chr14,59534603,59548768
chr14,61742338,61774334
chr14,72781889,72801060
chr14,76334158,76346884
chr14,106199365,106693466
chr14,107160326,107176213
chr15,22161334,22210804
chr15,41768367,41822302
chr15,56790896,56801701
chr15,87906356,87935230
chr16,3407259,3425325
chr16,6692597,6706076
chr16,7225286,7238644
chr16,7277610,7294639
chr16,9218702,9264427
chr16,17837152,17855604
chr16,26918143,26934201
chr16,63901391,64334663
chr16,70119742,70301198
chr16,75206393,75238103
chr16,82035929,82051115
chr16,86555874,86569399
chr17,34460376,34629684
chr17,44219556,44276548
chr18,4978894,5014084
chr18,19080729,19142203
chr18,37944741,37986160
chr18,49543078,49570773
chr18,70680503,70714318
chr18,72057475,72073952
chr18,72276608,72345993
chr18,75644996,75659508
chr19,15728104,15753423
chr19,20473554,20499870
chr19,35849482,35861836
chr19,47388307,47412659
chr19,53738986,53751243
chr19,56297254,56307723
chr20,483851,498536
chr20,19633935,19657067
chr20,21865151,21888630
chr20,33616378,33630057
chr20,54470325,54493281
chr20,58079513,58106674
chr20,59559454,59570634
chr20,60307420,60327993
chr21,11052618,11091670
