chr,start,end
chr20,52311834,52323817
chr21,10736860,11010374
chr21,35641701,35652300
chr21,46508500,46615340
chr22,21462572,21845282
chr22,23002700,23223233
chrX,121220361,121316491
chr1,16851503,16970444
chr1,17017519,17045749
chr1,72768487,72811904
chr1,111375555,111388214
chr2,89133113,89501226
chr3,31409913,31420806
chr3,65189224,65199690
chr4,34786489,34821328
chr4,69371992,69447676
chr5,7239336,7263606
chr5,7414147,7470781
chr6,32449524,32527272
chr6,77439869,77461073
chr6,103737965,103762049
chr7,62181099,62720204
chr7,70321340,70370858
chr7,115514681,115528736
chr7,131137674,131183767
chr7,142476708,142486480
chr8,8107755,8145999
chr8,135026133,135036616
chr9,44727848,44855725
chr10,61791040,61865703
chr11,5789590,5802900
chr11,55376012,55442306
chr12,11511566,11543374
chr13,38072025,38084745
chr14,20105480,20423360
chr14,63503651,63808684
chr14,66005152,66412446
chr14,106246291,106610978
chr14,106783033,106821724
chr14,106903032,106918637
chr15,20935077,22212114
chr15,76878363,76895332
chr16,19945639,19967350
chr16,32395608,32634752
chr16,33367924,33811489
chr16,78372429,78384989
chr17,54160903,54172591
chr19,20603319,20716377
chr19,43703022,43756225
chr20,1561569,1593837
chr21,10736860,10940630
chr22,23058930,23223233
chr1,16871267,16965777
chr1,72768487,72811136
chr1,110221716,110242941
chr1,112695675,112706206
chr1,196738612,196749849
chr2,65205367,65221184
chr2,89133113,89583895
chr2,90121340,90211593
chr3,65188454,65199690
chr3,195456890,195474751
chr4,12270,65966
chr4,9451336,9509875
chr4,10214161,10240663
chr4,34786489,34821328
chr4,69375337,69426476
chr5,15521,71316
chr5,800675,820024
chr5,7187279,7252807
chr5,7414147,7470781
chr5,106353725,106394251
chr5,147155392,147189805
chr6,32449524,32509271
chr6,77439869,77452804
chr6,103737965,103762049
chr7,62049419,62520907
chr7,62577771,62706404
chr7,70321340,70358327
chr7,109441201,109453898
chr7,141693570,141715776
chr7,142156283,142178248
chr8,6940603,7832042
chr8,7966178,8145999
chr8,12260916,12585825
chr8,24971630,24984333
chr8,83275890,83317534
chr8,135026133,135036616
chr9,44727848,44855725
chr11,5789590,5808364
chr11,55376623,55442306
chr12,2814394,2854933
chr12,8529381,8584660
chr12,11511566,11543374
chr12,77212334,77244657
chr12,99986122,100017772
chr14,20210986,20423360
chr14,47755606,47778210
chr14,63503651,63808684
chr14,66005152,66409433
chr14,106197116,106653713
chr14,106783033,106821724
chr15,20935077,22212114
chr16,19945639,19967350
chr16,32395608,32643362
chr16,33404129,33827050
chr16,78372429,78384989
chr17,34446916,34629684
chr18,66742265,66753314
chr19,20603319,20716377
chr19,43713723,43756225
chr20,1572124,1593837
chr21,10736860,10940630
chr22,23058930,23223233
chr22,42899429,42934450
chrX,16114773,16183665
chrX,113564468,113581964
chr1,61724,98590
chr1,17100219,17262235
chr1,25595936,25663298
chr1,72740074,72798598
chr1,110221716,110240166
chr1,148916178,149436830
chr1,152555177,152586582
chr2,52754457,52781530
chr2,89133113,89545331
chr2,90011127,90121352
chr2,90134268,91622003
chr2,188279454,188370232
chr3,37972795,37986916
chr3,87656655,87682175
chr3,129786728,129806912
chr3,194606641,194634576
chr3,197845205,197896005
chr4,10223617,10236142
chr4,64697458,64708246
chr4,93107485,93272452
chr5,2044118,2059311
chr6,32454512,32509271
chr6,103737965,103762049
chr7,9549167,9575717
chr7,142476708,142486480
chr8,83294782,83317534
chr10,68077581,68109326
chr10,132174978,132191520
chr11,4968118,4991090
chr12,9637898,9713662
chr13,90294525,90314693
chr14,103067669,103096986
chr14,106246291,106740762
chr14,106893262,106918096
chr15,20935077,22210804
chr16,15049874,15087165
chr16,34479682,34691463
chr16,55798751,55821957
chr17,44224534,44237068
chr19,43255206,43368923
chr19,52270088,52614747
chr20,14781685,14823893
chr22,22698553,22794082
chr22,23058930,23223233
chr22,24337296,24396802
chrX,466995,487768
chrX,76245525,76380185
chrX,88295779,88642096
chrX,88805597,88843925
chrX,89546130,89668665
chrX,91158913,91222067
chrX,91803135,92010345
chrX,92190867,92243399
chrY,25442587,25617805
chr1,61724,86329
chr1,12852749,13159071
chr1,72768905,72808756
chr1,149040067,149676305
chr1,152555177,152586582
chr2,914016,987604
chr2,52754457,52781530
chr2,89133113,89461034
chr2,90042861,90121352
chr2,90135874,90267091
chr3,62482553,62512846
chr3,68720456,68747401
chr3,197845205,197896005
chr4,10214161,10234995
chr5,2044118,2063667
chr6,32456672,32527272
chr6,103737965,103762049
chr7,9549167,9582615
chr7,142476708,142486480
chr8,1986579,2005346
chr8,10662556,10674467
chr10,68077765,68107496
chr11,4968118,4992501
chr12,9637898,9734958
chr13,28512071,28558668
chr14,73995763,74031492
chr14,106197116,106751272
chr15,19103565,19548923
chr16,15048757,15077468
chr16,33850075,33978846
chr16,34538447,34692754
chr16,55784431,55821957
chr17,39418361,39430438
chr17,44213205,44267863
chr19,52284672,52621644
chr20,14781685,14823893
chr22,23046124,23259859
chr22,24337296,24396802
chrX,88272288,88387783
chrX,88477824,88714414
chrX,89699003,89738831
chrX,92190299,92243399
chrY,25477006,25604393
chr1,61724,86329
chr1,13665641,13776816
chr1,15789298,15806780
chr1,16851503,17262235
chr1,72749849,72811136
chr1,149036513,149254920
chr1,152555695,152586582
chr1,232688981,232756026
chr1,248732034,248810646
chr2,34699316,34737045
chr2,89133113,89583895
chr2,90121340,90134267
chr2,188224058,188518244
chr3,62212068,62662853
chr3,65189224,65210440
chr3,195383131,195446910
chr4,10214161,10235256
chr4,64697458,64725504
chr4,93113275,94193881
chr5,717368,809794
chr5,82833146,82902032
chr5,146691538,146764543
chr5,147220757,147480556
chr6,77439869,77461073
chr6,78969054,79035173
chr6,91208626,91420973
chr6,103737965,103765670
chr7,28517217,28546652
chr7,68246435,68276143
chr7,83011711,83075995
chr7,83147706,83214317
chr7,109437081,109453898
chr7,121660931,121706072
chr7,122052525,122126789
chr7,131151129,131174703
chr7,141305443,141389571
chr7,141770249,141787634
chr7,142476708,142486480
chr8,7255037,7744052
chr8,7752037,7798839
chr8,15893498,15944307
chr8,91998934,92096874
chr8,135026267,135038599
chr9,114234721,114257374
chr10,53881132,53921459
chr10,55062378,55128318
chr10,105733239,105792364
chr11,4256118,4307408
chr11,5789590,5802900
chr11,55374021,55386385
chr11,55402803,55453564
chr14,106197116,106526954
chr14,106574549,106821724
chr15,87830531,87870721
chr16,19945639,19967350
chr16,34481456,34757071
chr17,18365934,18465209
chr17,44162285,44364158
chr17,71831939,72681042
chr19,20598432,20701441
chr19,43703022,43756225
chr20,1561569,1593837
chr22,23011462,23255556
chrX,101661956,101704603
chrX,111837465,112014895
chr1,61724,235716
chr1,72771132,72811136
chr1,95237657,95282424
chr1,104163776,104225556
chr1,149242714,149254920
chr1,152555177,152586226
chr2,34699316,34737045
chr2,52758742,52781530
chr2,89133113,89545331
chr2,90129350,90195665
chr3,173240624,173289668
chr3,175888048,175914467
chr3,195383131,195456036
chr4,10214161,10231486
chr4,34786944,34824713
chr4,64697458,64708246
chr4,92494467,92530674
chr5,180378877,180418091
chr6,32456672,32509271
chr6,77439869,77452804
chr6,78969054,79039234
chr6,103737965,103762049
chr7,143218397,143408418
chr7,143444205,143532986
chr8,12232270,12378275
chr9,44209784,45088880
chr10,11242472,11264641
chr11,5790952,5808314
chr11,58815116,58855034
chr12,11512481,11543374
chr13,57758259,57778368
chr14,86548028,86571498
chr14,106218574,106526954
chr14,106574549,106706125
chr15,20216944,20564575
chr15,20935077,22212114
chr15,87830531,87870721
chr17,18355381,18464574
chr17,44224534,44247164
chr17,44458483,44738320
chr19,43237765,43362640
chr20,1561569,1598094
chr22,23017542,23223233
chr22,24344411,24396802
chr22,25663974,25918709
chrX,76183575,76357623
chrX,88271816,88629721
chrX,88805597,89004588
chrX,90907047,91253862
chrX,91456703,91710179
chrX,92190867,92243399
chr1,12867079,13384371
chr1,17177034,17262235
chr1,25596394,25646974
chr1,72768905,72811136
chr1,110224373,110242941
chr1,169233963,169255390
chr2,34699316,34737045
chr2,89133113,89501226
chr2,242915455,243018067
chr3,195416642,195479748
chr4,10214161,10238949
chr4,64697458,64708246
chr4,65438830,65485107
chr4,176130787,176152096
chr5,717368,773556
chr5,8702523,8747142
chr5,12800878,12849201
chr6,257342,303121
chr6,29850275,29908469
chr6,67009024,67051190
chr6,77439869,77452804
chr6,78969054,79035173
chr6,103737965,103762049
chr7,4070576,4084716
chr7,76432311,76557212
chr7,133785184,133798546
chr7,154393160,154405465
chr8,7290908,7329201
chr8,7776981,7787856
chr9,11951872,12023071
chr9,44244869,44855725
chr10,46989081,47047587
chr10,47067401,47700465
chr10,81448996,81554007
chr11,49710850,49746756
chr12,9633859,9713662
chr13,57763136,57778368
chr14,106197116,106736912
chr14,106872051,106943822
chr15,20498672,20602406
chr15,30779580,30981033
chr15,32011478,32428067
chr15,34727611,34830932
chr15,100632502,100643699
chr16,32113671,32643362
chr16,33375873,33773053
chr16,78373753,78384989
chr17,18319851,18453425
chr17,39418361,39430519
chr17,44225754,44272000
chr20,1560940,1590522
chr20,12665513,12703357
chr22,21721592,21845282
chr22,22705998,22752868
chr22,23011462,23223233
chr1,12867079,13015495
chr1,16871267,17012773
chr1,17177034,17276229
chr1,25596394,25646974
chr1,72771132,72811136
chr1,104109227,104225556
chr1,110226367,110242941
chr1,144024527,144337917
chr1,196738612,196749205
chr2,34699316,34737045
chr2,89133113,89521934
chr2,90116108,90195665
chr2,242915455,243034674
chr3,195383131,195474751
chr4,10214161,10239285
chr4,64693929,64708246
chr4,93993209,94094507
chr4,176131624,176152096
chr5,717368,773556
chr5,8702523,8747142
chr5,12815769,12857327
chr6,260365,303121
chr6,29871637,29904865
chr6,67008263,67051190
chr6,77439869,77452804
chr6,78969054,79035173
chr6,103737965,103762049
chr7,76430851,76607295
chr7,109437081,109453846
chr7,143909224,144066935
chr9,11951872,12015741
chr9,44244869,44855725
chr10,46590220,47743504
chr10,81448996,81554007
chr12,9633859,9713662
chr13,57763136,57778368
chr14,106218574,106693466
chr14,106893262,106934536
chr14,107152259,107179847
chr15,20395518,20627480
chr15,30807931,30981033
chr15,32011478,32428067
chr15,34727611,34830932
chr16,32158596,32655511
chr16,33380755,33773053
chr16,78372429,78384989
chr17,18365934,18474634
chr17,44225754,44254494
chr20,1560988,1590245
chr22,23017542,23223233
chr1,61724,235716
chr1,12845852,12883084
chr1,17005723,17262235
chr1,72768487,72811136
chr1,149036513,149190306
chr1,152555516,152586528
chr1,161074602,161098470
chr1,161592852,161638501
chr1,187290152,187354887
chr2,52765381,52781530
chr2,65213105,65232307
chr2,89133113,89583895
chr2,90121340,90195665
chr2,146849926,146866922
chr3,46801806,46849577
chr3,151618336,151638317
chr3,162513138,162625983
chr3,175888048,175916209
chr4,10214161,10240663
chr4,69375337,69485967
chr4,186435846,186447570
chr5,180378877,180418091
chr6,78969054,79035173
chr6,103737965,103762049
chr7,87974,148300
chr7,109437081,109453898
chr7,133785184,133798834
chr7,143909224,144003655
chr8,12232270,12247474
chr8,13676078,13691222
chr8,39235592,39388767
chr8,107571659,107592130
chr9,44727848,44855725
chr9,141025329,141091382
chr10,47542083,47645283
chr11,18940082,18962351
chr12,9637898,9734958
chr13,57712801,57789702
chr14,20200172,20423360
chr14,106044359,106194763
chr14,106197116,106706125
chr15,20572605,20586092
chr15,76878363,76895763
chr16,77411913,77422596
chr17,34443801,34629684
chr17,44165804,44364158
chr17,44458483,44738320
chr20,1561569,1593837
chr20,11908876,11995353
chr22,23017542,23223233
chr22,24350518,24396802
chrX,88271816,88322403
chrX,88805597,89004588
chrX,89699003,89805843
chrX,91048775,91232842
chrX,91528208,91777009
chrX,92190867,92243399
chr12,2,133851895
chr17,2,81195210
chrX,2,155270560
chr12,2,133851895
chr17,2,81195210
chr17,2,81195210
chr12,2,133851895
chr12,2,35800000
chr17,2,81195210
chr17,2,16000000
chr17,16000001,22200000
chrX,2,155270560
chr20,2,63025520
chr17,24000001,38100000
chr6,164499999,171115067
chr17,2,81195210
chrX,2,155270560
chr9,2,141213431
chr9,47300001,68700000
chr12,2,133851895
chr14,2,107349540
chr17,2,81195210
chr9,2,141213431
chr9,43600001,65900000
chr9,43600001,65900000
chr17,2,38100000
chr12,2,133851895
chr17,2,81195210
chr7,2,159138663
chrX,2,155270560
chrX,2,155270560
chr9,2,141213431
chr12,2,133851895
chr17,2,81195210
chr7,2,159138663
chr12,2,133851895
chr17,24000000,81195210
chr22,1,14700000
chr17,38100000,81195210
chr10,119100000,135534747
chr12,2,133851895
chr17,2,81195210
chr3,2,198022430
chr12,1,35800000
chr17,2,81195210
chr1,2,28000000
chr11,63399999,135006516
chr17,16000001,22200000
chr20,2,63025520
chr12,1,133851895
chr12,1,133851895
chr20,1,63025520
chr12,1,133851895
chr14,1,107349540
chr14,1,107349540
chr14,1,107349540
chr14,1,107349540
chrX,1,60600000
chrX,1,60600000
chr17,1,81195210
chr12,1,133851895
chr1,1,249250621
chr17,1,81195210
chr7,1,159138663
chr8,1,146364022
chr12,1,133851895
chr14,1,107349540
chr17,1,81195210
chr11,1,135006516
chr1,142600001,207200000
chr1,142600001,207200000
chr12,1,133851895
chr6,88000001,171115067
chr17,1,81195210
chr17,1,81195210
chr17,1,81195210
chr17,24000001,81195210
chr6,171115067,171115067
chr17,1,81195210
chr12,1,35800000
chr12,35800000,133851895
chr17,24000001,81195210
chr6,171115067,171115067
chr12,1,133851895
chrY,1,59373566
chr10,1,38000000
chr12,1,133851895
chr17,1,81195210
chr12,1,133851895
chr1,125000001,249250621
chr19,1,20000000
chr1,1,249250621
chr11,1,135006516
chr10,1,29600000
chr9,1,141213431
chr9,1,26500000
chr17,1,81195210
chr9,65900001,114900000
chr9,1,49000000
chr9,49000000,141213431
chr17,1,81195210
chr11,48365970,48389619
chr4,112237627,112243476
chr15,25419254,25463303
chr4,157304376,157307975
chr14,101147061,101160660
chr2,189118878,189123227
chr21,42845182,42848531
chr1,109568142,109583091
chr10,133452740,133458239
chr12,125023750,125027399
chr6,168716068,168719567
chr19,12693346,12698345
chr2,241845150,241877549
chr11,48365970,48389619
chr1,198773092,198776291
chr7,4155504,4162753
chr11,20843870,20850719
chr13,95196300,95202249
chr2,108539991,109110990
chr8,79774385,79992484
chr14,101147061,101160660
chr12,12025536,12028735
chr15,27388751,27395200
chr9,106567370,106572169
chr2,189118878,189123227
chr10,18840824,18863173
chr7,155196619,155202018
chr1,229663292,230131691
chr1,81402027,81418876
chr2,241553000,241580099
chr10,31441474,31447273
chr7,4155504,4162753
chr9,131698620,131702619
chr11,20843870,20850719
chr13,95196300,95202249
chr8,79774385,79992484
chr15,27388751,27395200
chr9,90816221,90822420
chr2,189118878,189123227
chr10,18840824,18863173
chr7,155196619,155202018
chr20,61070405,61078854
chr1,229663292,230131691
chr2,241553000,241580099
chr3,1,198022430
chr4,1,191154276
chr8,1,146364022
chr11,1,135006516
chr15,1,102531392
chr16,1,90354753
chr20,1,63025520
chr10,1,29600000
chr19,1,24400000
chr11,1,135006516
chr4,173426251,173433200
chr10,31441474,31447273
chr6,29093738,29162387
chr5,150479569,150487968
chr5,150465419,150473568
chr20,26261000,26319569
chr2,189118878,189123227
chr10,18840824,18863173
chr16,46402010,46501409
chr10,96868440,96877689
chr21,42845182,42848531
chr1,711052,847801
chr1,109568142,109583091
chr19,27732251,28102205
chr12,125023750,125027399
chr7,61781595,62745394
chr11,54793270,54996119
chr9,83958421,83975720
chr1,224200842,224217791
chr7,155196619,155202018
chr4,146917676,146928575
chr12,37868436,38954035
chr12,37868436,38954035
chr10,42532324,42784473
chr10,38771324,38905123
chr9,69946321,70001820
chr10,39061474,39154470
chr10,42356346,42399273
chr16,88553560,88617659
chr2,106694141,106701290
chr2,173003877,173008176
chr12,11502236,11557735
chr7,61096338,61310087
chr19,24391106,24631782
chr20,33756539,33764938
chr2,241845150,241877549
chr4,173426251,173433200
chr2,2907366,2913265
chr6,29093738,29162387
chr1,230135992,230266341
chr1,229629192,229643641
chr5,150479569,150487968
chr5,150465419,150473568
chr1,230131892,230134841
chr2,189118878,189123227
chr10,18840824,18863173
chr10,96868440,96877689
chr6,62178591,62231107
chr1,109568142,109583091
chr7,155196619,155202018
chr22,23898973,23903522
chr3,131707363,131714562
chr19,24391106,24631782
chr6,108878024,108884073
chr2,241845150,241877549
chr1,248545592,248548941
chr4,137072276,137076525
chr8,6829080,6879829
chr20,26261000,26319569
chr16,46402010,46501409
chr20,29803910,31607188
chr21,42845182,42848531
chr6,62178591,62231107
chr1,711052,847801
chr6,153954424,153967023
chr19,27732251,28102205
chr12,125023750,125027399
chr7,61781595,62745394
chr7,61781595,62745394
chr11,54793270,54996119
chr9,83958421,83975720
chr1,224200842,224217791
chr7,155196619,155202018
chr4,146917676,146928575
chr12,37868436,38954035
chr12,37868436,38954035
chr4,60814481,60818680
chr10,42532324,42784473
chr3,90258263,90504854
chr10,38771324,38905123
chr7,65239645,65294444
chr9,69946321,70001820
chr20,61070405,61078854
chr10,39061474,39154470
chr10,42356346,42399273
chr6,57617758,57641957
chr10,42793174,42819823
chr16,88553560,88617659
chr22,18877423,19021072
chr2,173003877,173008176
chr14,105604219,105690618
chr3,104662013,104668512
chr10,56682024,56685173
chr7,61096338,61310087
chr10,51294274,51497623
chr19,24391106,24631782
chr14,19199314,19302713
chr19,28204306,28232705
chr7,108605444,108644243
chr12,59934936,59952435
chr21,14338131,14369280
chr22,42521329,42538628
chr11,51571020,51594205
chr22,16518973,16599772
chr2,42273519,42277918
